obs,total_shares,share_std,share_mean,num_participants,total_percent,percent_std,percent_mean,total_share_change,num_significant_changes,top_participant_shares,top_participant_percent,top3_percent
305,3385008257,73957760.15155467,8399524.210918114,403,31.3,0.6992038959914153,0.07766749379652606,35510.0,7,2477556409,23.41,19.51
306,3384991257,74216135.41673884,8441374.705735661,401,31.3,0.7017045011844685,0.07805486284289277,616000.0,5,2477457980,23.41,19.52
307,3385008757,74252265.8342871,8441418.346633416,401,31.3,0.7021027040131265,0.07805486284289277,17500.0,6,2478477694,23.419999999999998,19.53
308,3385064757,74184895.79498707,8420559.097014925,402,31.3,0.7011621279513955,0.07786069651741294,-144000.0,4,2477987357,23.41,19.53
309,3385085757,74048816.6097829,8399716.518610422,403,31.32,0.7001593630817899,0.07771712158808933,-562000.0,7,2480113605,23.439999999999998,19.54
310,3385109757,74118252.70339659,8420671.037313433,402,31.3,0.7005141684840467,0.07786069651741294,36500.0,5,2480294821,23.43,19.53
311,3385088257,74120250.81768455,8399722.722084368,403,31.32,0.7007968097365801,0.07771712158808933,-34000.0,5,2481706681,23.45,19.56
312,3385084257,74282315.46662064,8420607.604477612,402,31.32,0.7021222633974821,0.07791044776119403,26500.0,5,2482991672,23.46,19.57
313,3385111257,74255505.78744641,8420674.768656716,402,31.35,0.7022455395242219,0.07798507462686567,27000.0,7,2479357189,23.44,19.55
314,3385145757,74234694.36998004,8420760.589552239,402,31.310000000000002,0.7018669487917781,0.07788557213930349,34500.0,8,2480168427,23.43,19.55
315,3385180757,74399613.22946502,8420847.654228855,402,31.33,0.7032269515828009,0.07793532338308458,35000.0,4,2482995000,23.46,19.58
316,3385173757,74407964.6270358,8399934.8808933,403,31.33,0.7035843646021869,0.07774193548387097,-47000.0,9,2484273353,23.48,19.599999999999998
317,3385201257,74317518.65953876,8400003.1191067,403,31.34,0.7027362832295395,0.07776674937965261,-1500.0,4,2483082148,23.47,19.59
318,3385207257,74384116.25240846,8420913.574626865,402,31.32,0.703352933148698,0.07791044776119403,8000.0,7,2481929222,23.45,19.58
319,3384967107,74468585.99561511,8441314.481296757,401,31.34,0.7041275353477611,0.07815461346633416,-235150.0,9,2481488222,23.45,19.55
320,3384967107,74448195.47378941,8441314.481296757,401,31.3,0.7037131567496401,0.07805486284289277,-5000.0,9,2480953796,23.44,19.54
321,3384983607,74283640.5254013,8420357.231343284,402,31.28,0.7019390202213639,0.07781094527363185,15000.0,15,2479142542,23.41,19.5
322,3384853107,74117051.85665086,8441030.19201995,401,31.3,0.7006758929651737,0.07805486284289277,-87500.0,6,2481901114,23.45,19.53
323,3384932107,74189784.43817018,8462330.2675,400,31.28,0.7012686391538205,0.0782,85000.0,12,2484301680,23.47,19.54
324,3384915007,73967093.49827349,8462287.5175,400,31.29,0.6994814401309869,0.078225,-17100.0,5,2483349992,23.47,19.54
325,3384933007,73878205.65571652,8462332.5175,400,31.29,0.6986091440967109,0.078225,17500.0,7,2484571043,23.48,19.55
326,3385031007,73796796.85228036,8462577.5175,400,31.279999999999998,0.697834286725239,0.07819999999999999,243463.0,7,2483277933,23.47,19.54
327,3385023007,73927937.19615218,8483766.934837094,399,31.27,0.6990486016682699,0.07837092731829574,137000.0,3,2488093821,23.509999999999998,19.58
328,3385035007,73801065.15096581,8462587.5175,400,31.29,0.6978779861723394,0.078225,11000.0,7,2487725307,23.509999999999998,19.58
329,3384964007,73744661.70235,8462410.0175,400,31.3,0.6972232340472011,0.07825,-71000.0,7,2488478198,23.51,19.58
330,3384975507,73764931.71532676,8462438.7675,400,31.3,0.6971211388313465,0.07825,-135463.0,7,2487971822,23.5,19.57
331,3384983507,73765371.84671135,8462458.7675,400,31.29,0.6973229147918019,0.078225,8000.0,7,2486531452,23.49,19.56
332,3384806507,73450171.35459775,8419916.684079602,402,31.28,0.6942709512109542,0.07781094527363185,-221000.0,48,2476131270,23.39,19.39
333,3384807007,73926107.24994801,8483225.581453634,399,31.27,0.6987933625720593,0.07837092731829574,4588.0,10,2480706105,23.43,19.42
334,3384807007,73939326.67034452,8483225.581453634,399,31.27,0.6987203686200328,0.07837092731829574,0.0,3,2481558878,23.44,19.42
335,3384790007,73990895.27673045,8504497.505025126,398,31.27,0.6994414534266902,0.0785678391959799,21000.0,7,2479483595,23.42,19.4
336,3384777007,73844091.59366678,8483150.39348371,399,31.27,0.6982185535341986,0.07837092731829574,-13088.0,14,2477129638,23.41,19.36
337,3384776007,73976739.2857341,8504462.32914573,398,31.29,0.6992481387684601,0.0786180904522613,6500.0,6,2479561747,23.43,19.37
338,3384566507,73958009.5009117,8503935.94723618,398,31.28,0.6992165678215329,0.0785929648241206,-209500.0,6,2479488038,23.43,19.37
339,3384564007,74005855.76754221,8503929.665829146,398,31.259999999999998,0.6995816576012149,0.07854271356783919,-2500.0,4,2480294546,23.43,19.38
340,3384550007,73961105.22425582,8482581.471177945,399,31.29,0.6989987549739776,0.07842105263157895,-21500.0,10,2480343998,23.43,19.36
341,3384554007,74068874.06099662,8503904.540201005,398,31.3,0.7001321705675909,0.078643216080402,4104.0,6,2478771576,23.419999999999998,19.35
342,3384559007,74067145.95100817,8503917.103015075,398,31.29,0.7000531465066606,0.0786180904522613,5000.0,6,2478494715,23.41,19.35
343,3384563007,73963963.31151709,8482614.05263158,399,31.28,0.6993740443090706,0.07839598997493735,-158500.0,7,2478360350,23.419999999999998,19.36
344,3384595507,74024664.16184527,8461488.7675,400,31.3,0.6998674686568955,0.07825,32396.0,9,2476093352,23.4,19.32
345,3384591007,74103873.49964838,8461477.5175,400,31.29,0.7007898153428176,0.078225,-4500.0,10,2478198980,23.43,19.33
346,3384596507,74166722.17841381,8482698.012531329,399,31.28,0.7010347223882205,0.07839598997493735,59500.0,6,2476124196,23.4,19.31
347,3384599007,74116929.33645333,8504017.605527638,398,31.29,0.7006846956331939,0.0786180904522613,10000.0,3,2474936229,23.38,19.29
348,3384586007,74042636.94067083,8482671.696741855,399,31.28,0.6997727079544824,0.07839598997493735,-20500.0,8,2475926546,23.380000000000003,19.28
349,3384561507,74272551.42816897,8525343.846347608,397,31.28,0.7020863922194941,0.07879093198992444,31000.0,4,2476804629,23.41,19.310000000000002
350,3384560007,74085887.96611668,8525340.068010075,397,31.27,0.7002497664327747,0.07876574307304786,-1500.0,14,2469672160,23.33,19.28
351,3384550007,74007068.27542667,8503894.489949748,398,31.28,0.6996804093404821,0.0785929648241206,-33500.0,7,2468904793,23.330000000000002,19.27
352,3384558507,74049463.0255097,8525336.289672544,397,31.27,0.7002544544990207,0.07876574307304786,26500.0,8,2468839217,23.34,19.27
353,3384474507,73903791.29356818,8503704.791457286,398,31.27,0.6986880178361888,0.0785678391959799,-134500.0,6,2466492968,23.31,19.24
354,3384508507,73692497.59945329,8503790.218592964,398,31.27,0.6965739903998827,0.0785678391959799,34000.0,9,2465344385,23.3,19.2
355,3384467507,73776794.41875476,8525107.070528967,397,31.26,0.69750560310026,0.07874055415617129,-31000.0,10,2467063208,23.3,19.2
356,3384546507,73860120.28217547,8525306.062972292,397,31.27,0.698437822540283,0.07876574307304786,79000.0,6,2468305309,23.330000000000002,19.23
357,3384538006,73788902.4599972,8525284.649874056,397,31.240000000000002,0.697351263768855,0.07869017632241813,-8501.0,6,2465661531,23.29,19.21
358,3384606506,73813537.05921774,8525457.19395466,397,31.26,0.6980455584772332,0.07874055415617129,68500.0,5,2463753741,23.29,19.240000000000002
359,3384308996,73828277.44094552,8524707.798488665,397,31.26,0.6980336202813772,0.07874055415617129,-297510.0,11,2464118656,23.29,19.240000000000002
360,3384296996,73557922.02031218,8524677.571788413,397,31.24,0.6950316446754212,0.07869017632241813,-12000.0,8,2457180592,23.2,19.17
361,3384408996,73569037.62886652,8524959.68765743,397,31.25,0.6955134808986795,0.0787153652392947,112000.0,9,2460454768,23.25,19.2
362,3384303496,73541765.65840901,8524693.944584383,397,31.26,0.6952998231943074,0.07874055415617129,-105500.0,5,2459187557,23.23,19.19
363,3384283996,73369228.9471059,8524644.826196473,397,31.26,0.6937403567026165,0.07874055415617129,-19500.0,5,2456528471,23.21,19.16
364,3384132496,73437834.56272721,8524263.214105794,397,31.27,0.6944362134718165,0.07876574307304786,-151500.0,7,2454641885,23.2,19.18
365,3384171996,73416504.28487854,8524362.710327456,397,31.240000000000002,0.6941263655435123,0.07869017632241813,39500.0,4,2454393281,23.19,19.18
366,3384185496,73159010.38772745,8481667.909774436,399,31.259999999999998,0.6913396584119541,0.07834586466165414,-185500.0,10,2451217699,23.15,19.169999999999998
367,3384219996,73221188.98801643,8481754.37593985,399,31.27,0.6922660356230673,0.07837092731829574,1247000.0,10,2450045833,23.15,19.21
368,3384177496,73153954.43183224,8460443.74,400,31.26,0.6917871791621556,0.07815,-60500.0,6,2448837730,23.14,19.23
369,3384143496,73171290.73821644,8481562.64661654,399,31.28,0.6916824100450935,0.07839598997493735,-30000.0,4,2445803588,23.11,19.21
370,3384134496,73181270.92222352,8481540.090225564,399,31.25,0.6918730947504433,0.07832080200501253,82500.0,7,2443184858,23.09,19.23
371,3384101996,73096477.17141028,8481458.63659148,399,31.25,0.6911584022700592,0.07832080200501253,-32500.0,6,2443900441,23.09,19.22
372,3384087496,73119484.73656288,8502732.40201005,398,31.24,0.6913322579447817,0.07849246231155778,13500.0,7,2443606126,23.09,19.23
373,3384115996,73137745.5696373,8481493.724310776,399,31.25,0.691529466006427,0.07832080200501253,-3500.0,4,2446898462,23.119999999999997,19.25
374,3384125496,73192292.84130594,8502827.879396984,398,31.23,0.6920421447893741,0.07846733668341709,25500.0,3,2447433895,23.119999999999997,19.25
375,3384170996,73229885.30337289,8524360.191435767,397,31.24,0.6924825762525383,0.07869017632241813,58500.0,4,2449605325,23.15,19.23
376,3384174496,73211544.75491223,8524369.007556675,397,31.24,0.6921783775098296,0.07869017632241813,3500.0,8,2449406829,23.15,19.24
377,3384213996,73243832.0439357,8524468.503778338,397,31.23,0.692493285609656,0.07866498740554156,39500.0,7,2450538974,23.15,19.24
378,3384242496,73209691.79011331,8524540.292191437,397,31.24,0.6918868194572038,0.07869017632241813,28500.0,7,2448563538,23.13,19.22
379,3384322996,73153299.65734373,8503324.110552764,398,31.24,0.6912856191530574,0.07849246231155778,-1132500.0,8,2451236775,23.15,19.23
380,3384327996,73050954.94943832,8503336.673366833,398,31.23,0.6903566870492341,0.07846733668341709,10500.0,5,2448283589,23.12,19.23
381,3384324996,73034174.08401363,8524748.100755667,397,31.22,0.6902972304680635,0.07863979848866498,19500.0,4,2445797494,23.1,19.21
382,3384329077,73099119.07707386,8546285.547979798,396,31.240000000000002,0.690945987211243,0.0788888888888889,-13419.0,6,2442815133,23.080000000000002,19.2
383,3384007077,73084784.38224788,8545472.416666666,396,31.23,0.6909486940530234,0.07886363636363636,-397000.0,6,2442380816,23.080000000000002,19.2
384,3384050577,72998193.10800736,8545582.265151516,396,31.22,0.6898263690115874,0.07883838383838383,43500.0,5,2439489012,23.04,19.169999999999998
385,3383979077,73047260.7546279,8567035.637974683,395,31.24,0.6903711793124142,0.0790886075949367,-49000.0,3,2439294030,23.05,19.16
386,3383796634,72983801.90529713,8566573.756962026,395,31.25,0.6899131665243821,0.07911392405063292,-205443.0,6,2438572447,23.04,19.15
387,3383697915,73320053.92604238,8588065.774111675,394,31.24,0.6932638464920832,0.07928934010152285,-79719.0,3,2437563173,23.03,19.14
388,3383352358,73148535.95067757,8587188.725888325,394,31.25,0.691593864726088,0.07931472081218274,-357057.0,9,2425279356,22.92,19.03
389,3383294358,73174407.89462636,8565302.172151899,395,31.24,0.6918086203970506,0.0790886075949367,-78500.0,10,2434176741,23.0,19.03
390,3383068858,73325208.88064733,8586469.182741117,394,31.22,0.6932832451084493,0.07923857868020304,-225158.0,11,2426664456,22.93,19.02
391,3382644358,73364102.94584256,8607237.55216285,393,31.18,0.693265027196107,0.07933842239185751,-373000.0,9,2420592472,22.86,18.93
392,3382231103,73392878.90018182,8606186.012722647,393,31.21,0.6939030496637543,0.07941475826972011,-413255.0,7,2422721001,22.89,18.96
393,3382188103,73566124.69148955,8628030.875,392,31.18,0.6952324260324775,0.07954081632653061,-41500.0,5,2428010285,22.93,19.0
394,3382224603,73534066.92868765,8606169.473282443,393,31.19,0.6951144028711246,0.07936386768447838,36000.0,8,2428477188,22.94,19.02
395,3382145358,73407224.80040006,8584125.274111675,394,31.22,0.6939681442073296,0.07923857868020304,-98245.0,5,2428301382,22.94,19.04
396,3382073858,73501146.7999527,8605785.89821883,393,31.2,0.6946494737751611,0.07938931297709924,76000.0,5,2429439064,22.95,19.05
397,3382036358,73551722.50637035,8583848.624365482,394,31.21,0.6953869373226019,0.07921319796954315,-185000.0,3,2430855890,22.97,19.08
398,3382095358,73573162.68505113,8605840.605597964,393,31.21,0.6956540847274348,0.07941475826972011,61000.0,5,2431231119,22.97,19.07
399,3382053358,73658575.18250692,8627687.137755102,392,31.21,0.6961333517965369,0.07961734693877551,85000.0,6,2430400179,22.96,19.060000000000002
400,3382054858,73505483.25475557,8583895.578680202,394,31.2,0.695067207290191,0.07918781725888324,-125842.0,8,2429049590,22.95,19.08
401,3392630858,73841455.61611497,8654670.556122448,392,31.3,0.6981912891583434,0.0798469387755102,10582000.0,6,2441337198,23.07,19.19
402,3392565858,73798607.0491878,8654504.739795918,392,31.31,0.6977107132928402,0.07987244897959184,-65000.0,6,2439681279,23.06,19.17
403,3392443858,74011191.26063831,8676327.002557544,391,31.31,0.6997415231542136,0.080076726342711,-22000.0,3,2441035565,23.07,19.189999999999998
404,3392331858,74081930.94141242,8676040.557544757,391,31.3,0.700424777668344,0.08005115089514067,-112000.0,4,2441224321,23.06,19.21
405,3392372858,74061294.49792755,8676145.416879795,391,31.32,0.7001223261393617,0.08010230179028133,41000.0,8,2441659888,23.07,19.189999999999998
406,3392197358,74079481.42997357,8675696.567774937,391,31.32,0.7001970343720446,0.08010230179028133,-175500.0,7,2442933414,23.08,19.18
407,3392146861,74015808.35285722,8653435.86989796,392,31.31,0.6996533552043606,0.07987244897959184,-51997.0,9,2442541009,23.08,19.18
408,3392159861,74045664.60115726,8653469.033163264,392,31.32,0.6999576090897783,0.07989795918367347,13000.0,4,2443387962,23.080000000000002,19.19
409,3392044861,73901397.57323088,8631157.407124681,393,31.31,0.6987091906915025,0.07966921119592875,-215000.0,11,2443028822,23.08,19.18
410,3391985861,73876462.72644624,8653025.155612245,392,31.31,0.6982486194646353,0.07987244897959184,-50000.0,10,2440835846,23.06,19.15
411,3392156861,73752701.60748184,8653461.38010204,392,31.34,0.6970676596991459,0.07994897959183674,171000.0,6,2439560045,23.05,19.11
412,3392140361,73559040.66396807,8631400.409669211,393,31.33,0.6956135692923645,0.07972010178117048,-26500.0,6,2439368954,23.06,19.11
413,3392096475,73561577.66843233,8631288.740458015,393,31.32,0.69519884719391,0.07969465648854962,-43886.0,6,2439807477,23.05,19.119999999999997
414,3391981361,73562726.4208136,8630995.82951654,393,31.32,0.6952256339043468,0.07969465648854962,-115114.0,5,2439559809,23.05,19.14
415,3391664861,73485548.26920223,8630190.486005088,393,31.3,0.694433681556172,0.07964376590330789,-316500.0,1,2436287622,23.009999999999998,19.11
416,3391633861,73402441.22049649,8608207.769035533,394,31.3,0.693859430142269,0.07944162436548223,-40000.0,6,2438662688,23.04,19.11
417,3391815861,73619057.26452067,8652591.482142856,392,31.33,0.6960302079608836,0.0799234693877551,254406.0,3,2437855690,23.04,19.13
418,3391733861,73683808.94416457,8652382.298469387,392,31.31,0.6964353769938129,0.07987244897959184,-82000.0,1,2439848778,23.05,19.13
419,3391761861,73687759.37486725,8652453.727040816,392,31.3,0.6965695827937576,0.0798469387755102,28000.0,4,2438323683,23.03,19.130000000000003
420,3391714861,73770370.5539573,8674462.560102303,391,31.3,0.697216073959238,0.08005115089514067,-46000.0,4,2439537197,23.04,19.119999999999997
421,3391591361,73788832.571784,8674146.703324808,391,31.3,0.6974815482845335,0.08005115089514067,-123500.0,6,2438419197,23.03,19.130000000000003
422,3391531128,73695452.54110342,8651865.122448979,392,31.310000000000002,0.6967357093265459,0.07987244897959184,-65233.0,4,2438708309,23.05,19.130000000000003
423,3391306028,73627152.32568973,8629277.424936388,393,31.32,0.695886901728208,0.07969465648854962,-223006.0,8,2436663146,23.02,19.12
424,3391353528,73688168.26422358,8651412.06122449,392,31.3,0.6963565957766562,0.0798469387755102,47882.0,8,2435335397,23.0,19.11
425,3391300028,73503321.25914049,8629262.157760814,393,31.33,0.6948554929990913,0.07972010178117048,-63500.0,7,2435729658,23.02,19.11
426,3391391528,73317872.73754638,8585801.33670886,395,31.31,0.6928541849081159,0.07926582278481012,85500.0,8,2434822915,23.0,19.099999999999998
427,3391278028,73207039.8096754,8585513.994936708,395,31.33,0.692292805491744,0.07931645569620253,-108882.0,7,2433712939,23.0,19.11
428,3391172528,73018518.32900949,8585246.906329114,395,31.3,0.6902084805176066,0.07924050632911393,-102000.0,9,2430960722,22.97,19.07
429,3391282528,73190983.47289817,8585525.387341771,395,31.29,0.691724940031862,0.07921518987341772,110000.0,6,2432385605,22.97,19.11
430,3391264028,73138118.88881785,8585478.551898735,395,31.29,0.6913112985072707,0.07921518987341772,-18500.0,4,2432611743,22.97,19.11
431,3391208528,73172941.29680517,8607128.243654823,394,31.32,0.6920127712075808,0.07949238578680203,605800.0,2,2431547336,22.98,19.11
432,3391135028,73434125.15893494,8650854.663265307,392,31.32,0.6940212264094104,0.07989795918367347,-63000.0,4,2431552211,22.97,19.13
433,3391111944,73180766.8125266,8650795.775510205,392,31.3,0.6918228836512609,0.0798469387755102,-23084.0,5,2423261041,22.89,19.06
434,3390900444,73153776.89845853,8628245.404580154,393,31.27,0.6912470734024923,0.0795674300254453,-263000.0,8,2427457658,22.919999999999998,19.08
435,3390859646,73377801.35091217,8650152.158163264,392,31.3,0.6935051096611725,0.0798469387755102,-40298.0,3,2429316570,22.95,19.11
436,3390801646,73442972.73571976,8650004.198979592,392,31.32,0.6943156042888534,0.07989795918367347,-58000.0,5,2429212784,22.96,19.12
437,3390836146,73470542.4250628,8650092.209183674,392,31.3,0.6945516701787923,0.0798469387755102,54500.0,4,2425736536,22.919999999999998,19.11
438,3390800146,73508797.85691126,8650000.372448979,392,31.29,0.6947156909875779,0.07982142857142857,-36000.0,5,2422190221,22.88,19.06
439,3390533146,73477743.11621203,8671440.271099744,391,31.28,0.69453175519508,0.08,-265160.0,6,2412959468,22.8,19.009999999999998
440,3390481146,73177695.24961518,8627178.488549618,393,31.27,0.6916374139720017,0.0795674300254453,-719300.0,5,2409828259,22.76,18.97
441,3390267146,73290331.78457355,8648640.67857143,392,31.29,0.6930172133910284,0.07982142857142857,-149500.0,6,2409615286,22.77,18.99
442,3390095646,73181474.65280877,8582520.62278481,395,31.28,0.6919118308159504,0.07918987341772152,-364848.0,7,2421162524,22.88,19.11
443,3389996646,73300562.24026357,8604052.401015228,394,31.3,0.6931402840166029,0.07944162436548223,28008.0,10,2424204262,22.91,19.119999999999997
444,3389941146,73497683.90010348,8647809.045918368,392,31.31,0.6950101539718041,0.07987244897959184,-29006.0,5,2425255541,22.919999999999998,19.13
445,3389942146,73599011.80011967,8647811.596938776,392,31.3,0.6957256985422403,0.0798469387755102,1000.0,4,2429492358,22.96,19.15
446,3389802646,73407679.97629201,8625452.025445292,393,31.29,0.6938752511462669,0.07961832061068702,-156000.0,6,2429710054,22.95,19.16
447,3389588146,73425908.27821144,8646908.535714285,392,31.28,0.6939891426464644,0.07979591836734694,-201000.0,5,2428239033,22.94,19.17
448,3389461146,73406253.19519056,8646584.556122448,392,31.29,0.6939613252709887,0.07982142857142857,-127000.0,7,2430430953,22.97,19.18
449,3389421146,73366169.63751264,8624481.287531806,393,31.29,0.6934217926490641,0.07961832061068702,-53500.0,5,2430697764,22.97,19.19
450,3389188146,73467208.81846929,8645888.127551021,392,31.31,0.6944063935791517,0.07987244897959184,-195000.0,5,2428660775,22.94,19.18
451,3389170646,73452725.11601774,8645843.484693877,392,31.32,0.6944842902893772,0.07989795918367347,-17500.0,1,2428865289,22.95,19.18
452,3389225646,73307143.8250206,8623983.83206107,393,31.28,0.69300612326868,0.07959287531806616,17000.0,11,2426267020,22.92,19.18
453,3389274146,73527907.92827405,8646107.515306123,392,31.32,0.6953988274386043,0.07989795918367347,109500.0,3,2426625093,22.939999999999998,19.189999999999998
454,3389203646,73540516.41660982,8645927.668367347,392,31.31,0.6955236736589735,0.07987244897959184,-70500.0,8,2427522788,22.95,19.189999999999998
455,3389043146,73589072.46932136,8667629.529411765,391,31.3,0.6956395304690757,0.08005115089514067,-60500.0,7,2424526072,22.91,19.15
456,3388985146,73470005.4696919,8645370.270408163,392,31.3,0.6945862828976553,0.0798469387755102,-119000.0,6,2426830860,22.93,19.14
